data_solicitacao;ano_sol;caso_sirsaelp;unidade;superintendencia;diretoria;competencia;tipopericia;perito
2025-02-11 19:16:00;2025;2025.2.1828;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-11 19:19:00;2025;2025.2.1829;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-11 19:22:00;2025;2025.2.1831;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-11 19:26:00;2025;2025.2.1832;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-11 19:29:00;2025;2025.2.1833;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-11 19:32:00;2025;2025.2.1835;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-12 00:00:00;2025;2022.18.1712;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-12 09:28:00;2025;2025.8.2111;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Local de Crime de Informática;RAFAEL
2025-02-12 12:03:00;2025;2025.1.1545;Joinville;Joinville;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RICHARD
2025-02-12 12:56:00;2025;2024.33.3200;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-12 13:51:00;2025;2025.2.1859;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-12 13:51:00;2025;2023.28.210;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;GELSO
2025-02-12 14:39:00;2025;2025.19.882;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2025-02-12 15:13:00;2025;2025.2.1866;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-12 15:15:00;2025;2024.21.4084;Palhoça;Palhoça;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;CESAR
2025-02-12 15:15:00;2025;2024.21.4084;Palhoça;Palhoça;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;CESAR
2025-02-12 15:41:00;2025;2025.2.1869;Florianópolis;Florianópolis;Criminalística;Identificação de veículos;Identificação Veicular;RAFAEL
2025-02-12 15:44:00;2025;2025.8.2528;Balneário Camboriú;Balneário Camboriú;Médico Legal;Traumatologia Forense;Lesão Corporal;EDUARDO
2025-02-12 17:19:00;2025;2024.10.1456;Joinville;Joinville;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RICHARD
2025-02-13 07:54:00;2025;2024.33.5100;Palhoça;Palhoça;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;CESAR
2025-02-13 09:38:00;2025;2025.21.445;Palhoça;Palhoça;Criminalística;Informática Forense;Exame em Mídia de Armazenamento Computacional;CESAR
2025-02-13 10:51:00;2025;2024.19.6737;Criciúma;Criciúma;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;MATEUS
2025-02-13 12:57:00;2025;2024.30.322;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-13 15:03:00;2025;2025.4.481;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Restos Mortais Não Identificados ;CLINEU
2025-02-13 16:01:00;2025;2024.8.1789;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-13 16:22:00;2025;2024.17.1026;Unidade Virtual;Unidade Virtual;Criminalística;Áudio e Imagem;Estimativa de Velocidade por Videoanálise;FERNANDO
2025-02-13 16:27:00;2025;2024.22.4945;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;HEMÍLIO
2025-02-13 16:34:00;2025;2024.12.4957;Rio do Sul;Blumenau;Criminalística;Local de crime contra o patrimônio;Busca de Vestígios de crime contra o patrimônio;RICARDO
2025-02-13 17:10:00;2025;2025.12.543;Rio do Sul;Blumenau;Médico Legal;Traumatologia Forense;Lesão Corporal;RODOLFO
2025-02-13 17:44:00;2025;2022.8.12479;Balneário Camboriú;Balneário Camboriú;Médico Legal;Tanatologia Forense;Necropapiloscopia;MÁRIO
2025-02-13 17:51:08;2025;2025.8.2610;Balneário Camboriú;Balneário Camboriú;Médico Legal;Traumatologia Forense;Lesão Corporal;FABRICIO
2025-02-14 10:01:00;2025;2025.2.1933;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-14 10:09:00;2025;2024.33.2641;Unidade Virtual;Unidade Virtual;Criminalística;Áudio e Imagem;Comparação de Indivíduo por Imagem;FERNANDO
2025-02-14 10:12:00;2025;2023.8.5037;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-14 10:17:00;2025;2022.8.16048;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 10:21:00;2025;2025.2.1935;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 10:25:00;2025;2025.2.1936;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 10:30:00;2025;2025.2.1937;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 10:38:00;2025;2025.2.1939;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 10:41:00;2025;2025.2.1940;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 10:45:00;2025;2025.2.1943;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 10:53:00;2025;2025.23.329;Lages;Lages;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;ARTUR
2025-02-14 10:57:00;2025;2025.2.1944;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 11:03:00;2025;2025.2.1945;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 11:25:00;2025;2025.2.1946;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 11:32:00;2025;2021.8.10053;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 11:33:00;2025;2025.2.1947;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 11:44:00;2025;2021.2.3252;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 11:55:00;2025;2025.2.1950;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 12:37:00;2025;2025.2.1951;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 12:40:00;2025;2025.2.1952;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 12:45:00;2025;2025.2.1953;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 12:50:00;2025;2025.2.1954;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-14 12:53:00;2025;2025.2.1957;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-14 13:05:00;2025;2025.2.1959;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 13:08:00;2025;2025.2.1961;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 13:15:00;2025;2025.2.1962;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 13:22:00;2025;2025.2.1963;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 13:23:00;2025;2025.9.695;Lages;Lages;Médico Legal;Traumatologia Forense;Lesão Corporal;GUSTAVO
2025-02-14 13:28:00;2025;2025.2.1964;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 13:32:00;2025;2025.2.1965;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-14 13:40:00;2025;2025.2.1966;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-14 13:47:00;2025;2025.2.1969;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-14 13:55:00;2025;2025.2.1970;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-14 14:28:00;2025;2025.2.1968;Florianópolis;Florianópolis;Criminalística;Informática Forense;Exame em Mídia de Armazenamento Computacional;NATALIA
2025-02-14 14:33:00;2025;2025.12.471;Rio do Sul;Blumenau;Criminalística;Local de crime contra o patrimônio;Exame de Dano;RICARDO
2025-02-14 15:08:00;2025;2025.2.1784;Florianópolis;Florianópolis;Criminalística;Local de crime contra a vida;Local de Morte;CÁSSIO
2025-02-14 15:21:00;2025;2025.8.2111;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Exame em Mídia de Armazenamento Computacional;EDUARDO
2025-02-14 15:36:00;2025;2022.21.384;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-14 17:24:00;2025;2025.12.575;Rio do Sul;Blumenau;Criminalística;Engenharia Forense;Local de Incêndio;RICARDO
2025-02-14 17:33:00;2025;2025.2.1982;Florianópolis;Florianópolis;Criminalística;Áudio e Imagem;Análise de Conteúdo em Registros de Imagem;FERNANDO
2025-02-14 17:37:00;2025;2025.25.222;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-14 23:44:47;2025;2025.3.178;Canoinhas;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;Fernando
2025-02-15 12:28:18;2025;2025.3.183;Canoinhas;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;Fernando
2025-02-15 17:26:00;2025;2025.9.713;Lages;Lages;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;DAVID
2025-02-16 16:56:00;2025;2025.19.972;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Crime Sexual;NELSON
2025-02-17 08:10:00;2025;2025.4.934;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;GELSO
2025-02-17 09:39:00;2025;2025.2.1269;Florianópolis;Florianópolis;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;NATALIA
2025-02-17 10:00:00;2025;2025.2.2062;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-17 10:21:00;2025;2025.2.2064;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-17 10:30:00;2025;2025.8.2803;Balneário Camboriú;Balneário Camboriú;Médico Legal;Traumatologia Forense;Lesão Corporal;FABRICIO
2025-02-17 10:32:00;2025;2025.2.1031;Florianópolis;Florianópolis;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;NATALIA
2025-02-17 10:54:00;2025;2020.8.5648;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-17 10:56:00;2025;2025.2.2067;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-17 12:07:00;2025;2025.4.935;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Perfis de Local de Crime ;GELSO
2025-02-17 13:28:00;2025;2025.2.2077;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-17 14:26:00;2025;2025.2.2080;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-17 14:36:08;2025;2025.4.1072;Blumenau;Blumenau;Médico Legal;Traumatologia Forense;Lesão Corporal;DANIELA
2025-02-17 15:05:00;2025;2025.2.2083;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-17 15:41:00;2025;2025.9.713;Lages;Lages;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;ARTUR
2025-02-17 15:41:00;2025;2025.12.613;Rio do Sul;Blumenau;Criminalística;Engenharia Forense;Medição de Níveis de Pressão Sonora;RICARDO
2025-02-17 16:47:00;2025;2025.22.742;Lages;Lages;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;ARTUR
2025-02-17 17:53:00;2025;2025.2.2100;Florianópolis;Florianópolis;Criminalística;Engenharia Forense;Medição de Níveis de Pressão Sonora;ANDRÉ
2025-02-18 08:59:00;2025;2024.1.11821;Unidade Virtual;Unidade Virtual;Criminalística;Áudio e Imagem;Comparação de Indivíduo por Imagem;FERNANDO
2025-02-18 09:12:00;2025;2025.2.2096;Florianópolis;Florianópolis;Análises Forenses;Química Forense;Pesquisa Avançada de Drogas Psicoativas;RUBENS
2025-02-18 10:30:00;2025;2025.2.2120;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-18 10:40:00;2025;2025.2.2122;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-18 10:43:00;2025;2025.2.2124;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-18 10:49:00;2025;2025.2.2125;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-18 10:52:00;2025;2025.2.2126;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-18 10:55:00;2025;2025.2.2127;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-18 11:02:00;2025;2025.2.2128;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-18 11:04:00;2025;2025.8.2670;Balneário Camboriú;Balneário Camboriú;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RAFAEL
2025-02-18 11:06:00;2025;2025.2.2130;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-18 11:33:00;2025;2025.2.2131;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-18 11:37:00;2025;2025.2.2132;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-18 12:15:00;2025;2025.4.1096;Blumenau;Blumenau;Criminalística;Informática Forense;Exame em Mídia de Armazenamento Computacional;ALYSSON
2025-02-18 12:17:00;2025;2025.4.1096;Blumenau;Blumenau;Criminalística;Informática Forense;Exame em Mídia de Armazenamento Computacional;ALYSSON
2025-02-18 12:47:00;2025;2025.2.2136;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-18 12:53:00;2025;2025.2.2137;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-18 12:56:00;2025;2025.2.2148;Florianópolis;Florianópolis;Criminalística;Documentoscopia;Exame Grafoscópico de Autoria Gráfica;PAULINE
2025-02-18 13:00:00;2025;2025.2.2141;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-18 13:03:00;2025;2025.2.2142;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-18 13:07:00;2025;2025.2.2143;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-18 13:15:06;2025;2025.17.579;Araranguá;Criciúma;Médico Legal;Traumatologia Forense;Lesão Corporal;Roberto
2025-02-18 13:27:00;2025;2021.8.7093;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-18 13:29:00;2025;2025.2.2144;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-18 13:37:00;2025;2025.17.109;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Verossimilhança;KELLY
2025-02-18 13:53:00;2025;2025.23.382;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-18 14:05:00;2025;2024.2.10914;Florianópolis;Florianópolis;Criminalística;Documentoscopia;Exame Grafoscópico de Autoria Gráfica;DANILO
2025-02-18 14:58:00;2025;2025.1.1758;Joinville;Joinville;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;RICHARD
2025-02-18 15:20:00;2025;2025.2.2155;Florianópolis;Florianópolis;Criminalística;Documentoscopia;Exame Grafoscópico de Autoria Gráfica;PAULINE
2025-02-18 15:45:00;2025;2025.17.30;Criciúma;Criciúma;Criminalística;Local de crime contra a vida;Local de Morte;FILIPE
2025-02-18 17:19:00;2025;2025.2.1627;Florianópolis;Florianópolis;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;NATALIA
2025-02-18 17:43:00;2025;2025.2.2162;Florianópolis;Florianópolis;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;NATALIA
2025-02-19 03:03:05;2025;2025.1.1947;Joinville;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;RODRIGO
2025-02-19 03:38:43;2025;2025.1.1947;Joinville;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;RODRIGO
2025-02-19 03:42:38;2025;2025.1.1947;Joinville;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;RODRIGO
2025-02-19 03:42:55;2025;2025.1.1947;Joinville;Joinville;Médico Legal;Traumatologia Forense;Lesão Corporal;RODRIGO
2025-02-19 11:31:00;2025;2025.2.2170;Florianópolis;Florianópolis;Criminalística;Informática Forense;Exame em Equipamento Computacional Portátil;NATALIA
2025-02-19 12:22:00;2025;2025.2.2184;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-19 12:36:00;2025;2020.8.4758;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
2025-02-19 12:43:00;2025;2025.2.2186;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;CLINEU
2025-02-19 12:43:00;2025;2025.23.397;Florianópolis;Florianópolis;Médico Legal;Psiquiatria Forense;Perícia Psiquiátrica;RAFAEL
2025-02-19 12:52:00;2025;2025.2.2187;Florianópolis;Florianópolis;Análises Forenses;Bioquímica Forense;Inclusão no BPG de Condenados ;-
